filename,age,stdv,database
image_2555.jpg,31,5.030691,train
image_4076.jpg,26,3.032602,train
image_327.jpg,33,4.405647,train
image_3313.jpg,26,3.696244,train
image_3405.jpg,21,4.109609,train
image_591.jpg,56,4.068852,train
image_3809.jpg,16,2.416609,train
image_2161.jpg,31,4.318439,train
image_3583.jpg,27,4.634608,train
image_4016.jpg,35,3.87929,train
image_279.jpg,44,2.998622,train
image_1691.jpg,30,4.616559,train
image_4677.jpg,36,5.758214,train
image_312.jpg,29,4.666424,train
image_1053.jpg,25,3.081379,train
image_751.jpg,9,2.120117,train
image_3157.jpg,28,2.242678,train
image_1654.jpg,36,4.500771,train
image_4348.jpg,18,3.063944,train
image_1098.jpg,34,3.741657,train
image_2382.jpg,17,3.035588,train
image_2390.jpg,36,5.223977,train
image_2070.jpg,19,3.459894,train
image_4723.jpg,20,2.677984,train
image_3856.jpg,34,4.696334,train
image_2458.jpg,48,5.189543,train
image_239.jpg,24,2.35281,train
image_3070.jpg,55,5.639995,train
image_1427.jpg,27,1.558387,train
image_4143.jpg,17,3.88158,train
image_1103.jpg,44,4.455801,train
image_1402.jpg,31,4.448256,train
image_954.jpg,20,3.996526,train
image_2599.jpg,56,3.639354,train
image_4392.jpg,20,3.072368,train
image_3210.jpg,27,5.357122,train
image_291.jpg,49,4.391954,train
image_1588.jpg,56,4.364716,train
image_1547.jpg,32,4.182654,train
image_3814.jpg,29,4.059651,train
image_820.jpg,33,3.614737,train
image_3436.jpg,26,3.529223,train
image_2995.jpg,34,4.232021,train
image_3000.jpg,26,4.786762,train
image_38.jpg,25,3.484777,train
image_3835.jpg,23,3.27966,train
image_1698.jpg,49,4.289077,train
image_1695.jpg,24,3.477804,train
image_269.jpg,33,4.081372,train
image_213.jpg,18,3.944933,train
image_4719.jpg,16,2.061283,train
image_743.jpg,25,3.431546,train
image_94.jpg,30,2.807899,train
image_4747.jpg,21,2.818489,train
image_4588.jpg,20,2.631249,train
image_2160.jpg,31,3.719682,train
image_4490.jpg,27,3.713083,train
image_2439.jpg,50,5.158969,train
image_1120.jpg,35,4.97687,train
image_2334.jpg,14,1.820867,train
image_2546.jpg,29,3.678477,train
image_4948.jpg,13,1.790838,train
image_149.jpg,25,3.764706,train
image_1425.jpg,30,2.801099,train
image_4351.jpg,21,3.016959,train
image_243.jpg,19,2.650568,train
image_4433.jpg,56,3.567757,train
image_4452.jpg,26,3.580702,train
image_4304.jpg,23,4.399474,train
image_4702.jpg,23,3.76216,train
image_3408.jpg,24,4.038014,train
image_3772.jpg,18,3.525137,train
image_1152.jpg,27,2.34412,train
image_4630.jpg,51,5.529592,train
image_2539.jpg,28,4.315594,train
image_3679.jpg,20,2.840592,train
image_720.jpg,68,5.225472,train
image_3815.jpg,39,5.115174,train
image_3925.jpg,22,4.532591,train
image_202.jpg,32,4.883532,train
image_4398.jpg,26,4.91379,train
image_1013.jpg,35,5.731673,train
image_2484.jpg,28,3.853426,train
image_505.jpg,39,4.822286,train
image_3555.jpg,50,1.972027,train
image_3877.jpg,29,5.517019,train
image_4780.jpg,53,4.131141,train
image_3423.jpg,18,3.028127,train
image_3498.jpg,22,3.828524,train
image_3256.jpg,27,4.503967,train
image_3399.jpg,26,3.935812,train
image_784.jpg,58,4.506169,train
image_658.jpg,33,2.796871,train
image_2267.jpg,44,5.520165,train
image_4984.jpg,22,3.319973,train
image_3045.jpg,30,4.549115,train
image_3233.jpg,33,5.382585,train
image_1358.jpg,24,3.771585,train
image_2029.jpg,36,4.385159,train
image_4962.jpg,28,4.479087,train
image_277.jpg,23,2.547508,train
image_1764.jpg,29,3.728571,train
image_4725.jpg,31,2.199258,train
image_499.jpg,34,4.110889,train
image_4572.jpg,32,3.520019,train
image_457.jpg,24,3.291403,train
image_4775.jpg,19,3.537698,train
image_3598.jpg,23,2.61725,train
image_2066.jpg,27,4.297206,train
image_1822.jpg,15,2.711439,train
image_5020.jpg,21,3.091206,train
image_4048.jpg,36,4.844495,train
image_3058.jpg,44,5.035871,train
image_2191.jpg,25,4.349896,train
image_4770.jpg,16,3.179173,train
image_4752.jpg,28,4.227271,train
image_727.jpg,25,3.08844,train
image_610.jpg,26,4.18208,train
image_1828.jpg,21,3.567915,train
image_1126.jpg,28,3.540133,train
image_4971.jpg,21,3.329675,train
image_3025.jpg,32,4.305312,train
image_2023.jpg,16,2.975159,train
image_1768.jpg,28,3.51603,train
image_548.jpg,35,3.625308,train
image_1628.jpg,39,4.428019,train
image_75.jpg,29,3.745192,train
image_522.jpg,38,3.18651,train
image_4819.jpg,21,4.454211,train
image_4793.jpg,51,3.30387,train
image_331.jpg,26,3.717718,train
image_3735.jpg,25,4.616666,train
image_4887.jpg,25,4.909383,train
image_3853.jpg,28,6.696285,train
image_982.jpg,55,3.856946,train
image_1553.jpg,13,1.854027,train
image_3386.jpg,22,3.260775,train
image_852.jpg,28,3.407267,train
image_2397.jpg,31,3.609341,train
image_2570.jpg,20,4.169921,train
image_2900.jpg,24,4.242208,train
image_3808.jpg,19,3.911748,train
image_1162.jpg,25,2.44949,train
image_2786.jpg,9,1.436065,train
image_3019.jpg,32,4.23238,train
image_2345.jpg,28,3.715357,train
image_3745.jpg,19,2.734152,train
image_2129.jpg,33,4.325264,train
image_3847.jpg,21,4.552167,train
image_3693.jpg,28,3.967752,train
image_1921.jpg,39,5.075772,train
image_4629.jpg,23,4.00739,train
image_2287.jpg,17,2.793243,train
image_4404.jpg,18,3.681171,train
image_2014.jpg,32,4.288697,train
image_4679.jpg,51,3.335999,train
image_1084.jpg,28,3.53009,train
image_4185.jpg,17,2.560382,train
image_4131.jpg,22,4.214309,train
image_984.jpg,59,5.392253,train
image_2842.jpg,26,3.684204,train
image_3113.jpg,16,2.651383,train
image_2236.jpg,18,3.446455,train
image_4532.jpg,12,1.472538,train
image_1592.jpg,30,3.497859,train
image_1018.jpg,31,3.304295,train
image_1454.jpg,28,4.225419,train
image_2524.jpg,24,5.340478,train
image_1071.jpg,33,3.902511,train
image_1962.jpg,22,4.74431,train
image_3562.jpg,27,4.387482,train
image_2097.jpg,19,3.487284,train
image_2537.jpg,24,5.65624,train
image_2482.jpg,27,3.602111,train
image_4111.jpg,25,5.116208,train
image_3969.jpg,24,3.40854,train
image_1621.jpg,57,4.366562,train
image_827.jpg,57,5.037107,train
image_3845.jpg,55,4.714743,train
image_4981.jpg,42,4.71645,train
image_2298.jpg,24,3.986004,train
image_1408.jpg,59,5.865847,train
image_4182.jpg,14,2.454316,train
image_2734.jpg,15,2.699987,train
image_46.jpg,41,4.954543,train
image_1464.jpg,40,3.711489,train
image_2225.jpg,44,4.270831,train
image_3942.jpg,26,3.656651,train
image_2594.jpg,46,4.703044,train
image_2176.jpg,57,5.035359,train
image_4902.jpg,32,2.294625,train
image_4281.jpg,19,3.37253,train
image_1060.jpg,27,3.642157,train
image_1309.jpg,21,2.398224,train
image_3684.jpg,19,3.180496,train
image_2613.jpg,53,5.377135,train
image_3197.jpg,24,4.908043,train
image_176.jpg,17,2.77657,train
image_3695.jpg,28,4.766459,train
image_4796.jpg,59,2.576636,train
image_757.jpg,54,5.073761,train
image_2686.jpg,39,4.576909,train
image_410.jpg,24,3.178371,train
image_798.jpg,38,3.97505,train
image_664.jpg,55,5.076923,train
image_339.jpg,28,3.267194,train
image_2750.jpg,51,5.73136,train
image_132.jpg,23,2.413116,train
image_2107.jpg,27,4.948433,train
image_2791.jpg,27,4.373374,train
image_1797.jpg,21,3.863299,train
image_911.jpg,47,5.378054,train
image_1916.jpg,33,4.033698,train
image_1833.jpg,27,4.659955,train
image_3993.jpg,17,3.004249,train
image_862.jpg,39,4.609019,train
image_4675.jpg,35,4.73157,train
image_1433.jpg,37,2.859635,train
image_1346.jpg,27,3.223435,train
image_4632.jpg,22,2.630279,train
image_4475.jpg,21,3.41075,train
image_3288.jpg,32,5.15772,train
image_1871.jpg,23,4.38178,train
image_547.jpg,50,4.895333,train
image_4237.jpg,43,3.613565,train
image_3073.jpg,30,4.980518,train
image_2260.jpg,35,4.948717,train
image_3895.jpg,37,5.734762,train
image_4715.jpg,52,3.499789,train
image_2762.jpg,28,4.457185,train
image_4405.jpg,19,4.255449,train
image_2746.jpg,45,4.19385,train
image_2569.jpg,44,4.728978,train
image_628.jpg,35,4.9775,train
image_3504.jpg,37,5.153249,train
image_16.jpg,4,1.581139,train
image_1793.jpg,17,3.756317,train
image_1510.jpg,29,4.723629,train
image_1974.jpg,20,3.812614,train
image_2813.jpg,25,4.084085,train
image_2950.jpg,23,4.901756,train
image_3719.jpg,27,4.200986,train
image_1642.jpg,39,4.383546,train
image_2171.jpg,27,5.135903,train
image_313.jpg,36,5.400617,train
image_3330.jpg,45,3.097893,train
image_786.jpg,42,4.245429,train
image_1524.jpg,37,4.694828,train
image_260.jpg,21,4.665117,train
image_1420.jpg,46,4.235662,train
image_5033.jpg,30,4.199733,train
image_2917.jpg,29,4.368811,train
image_3625.jpg,23,4.345844,train
image_1147.jpg,27,4.413535,train
image_870.jpg,50,4.8431,train
image_2274.jpg,17,2.96409,train
image_4064.jpg,50,4.70846,train
image_1436.jpg,43,3.077698,train
image_4187.jpg,24,3.626856,train
image_469.jpg,30,4.43706,train
image_2316.jpg,22,4.205651,train
image_2683.jpg,37,4.440971,train
image_4279.jpg,30,4.296496,train
image_3358.jpg,41,4.153517,train
image_2071.jpg,47,4.594244,train
image_2024.jpg,31,4.540792,train
image_3850.jpg,32,4.516898,train
image_2192.jpg,25,4.35665,train
image_3943.jpg,27,5.169056,train
image_4180.jpg,45,5.134553,train
image_4935.jpg,21,2.038099,train
image_4072.jpg,22,2.925842,train
image_4252.jpg,40,4.787076,train
image_3148.jpg,51,4.76314,train
image_192.jpg,47,5.497474,train
image_900.jpg,27,3.326609,train
image_2954.jpg,31,4.479087,train
image_545.jpg,47,3.983695,train
image_3016.jpg,28,4.421654,train
image_3906.jpg,23,3.640055,train
image_4396.jpg,16,4.108851,train
image_59.jpg,22,2.587717,train
image_360.jpg,71,3.732157,train
image_4646.jpg,30,3.989783,train
image_1426.jpg,28,2.931163,train
image_2822.jpg,36,4.424061,train
image_1964.jpg,39,4.740759,train
image_2050.jpg,36,4.789321,train
image_4961.jpg,29,5.56617,train
image_139.jpg,22,1.98331,train
image_4622.jpg,29,5.09151,train
image_634.jpg,57,4.329325,train
image_1800.jpg,22,3.944599,train
image_4079.jpg,15,2.586898,train
image_2854.jpg,34,5.126788,train
image_1908.jpg,20,4.135919,train
image_2120.jpg,36,4.156852,train
image_1523.jpg,38,4.522267,train
image_2687.jpg,56,4.867626,train
image_3476.jpg,72,4.898136,train
image_4189.jpg,34,4.400091,train
image_2178.jpg,29,5.027484,train
image_4738.jpg,16,2.463941,train
image_2239.jpg,59,4.362516,train
image_3667.jpg,21,2.782049,train
image_493.jpg,37,5.218198,train
image_2199.jpg,21,4.344462,train
image_241.jpg,23,1.806162,train
image_1387.jpg,22,3.301425,train
image_1112.jpg,18,3.36533,train
image_2232.jpg,16,2.612316,train
image_4947.jpg,24,1.797107,train
image_1874.jpg,20,3.490913,train
image_3521.jpg,42,4.990295,train
image_4231.jpg,19,3.641733,train
image_4481.jpg,57,3.737944,train
image_3217.jpg,47,4.646504,train
image_3984.jpg,33,3.695129,train
image_1447.jpg,35,4.692938,train
image_585.jpg,60,4.252392,train
image_4295.jpg,25,3.537698,train
image_230.jpg,26,3.000986,train
image_1491.jpg,37,3.101822,train
image_4073.jpg,18,2.789375,train
image_1856.jpg,22,4.274963,train
image_3714.jpg,27,3.920876,train
image_1355.jpg,26,5.165887,train
image_4579.jpg,46,4.659995,train
image_3307.jpg,25,2.881936,train
image_314.jpg,37,3.529034,train
image_1197.jpg,57,5.433292,train
image_2300.jpg,37,4.342275,train
image_2459.jpg,32,5.194147,train
image_1024.jpg,29,3.184785,train
image_5007.jpg,20,2.516611,train
image_3382.jpg,25,5.220228,train
image_4287.jpg,24,4.558576,train
image_3587.jpg,23,3.607673,train
image_1021.jpg,31,4.435478,train
image_2182.jpg,32,4.956598,train
image_3486.jpg,31,3.316283,train
image_2776.jpg,43,3.998615,train
image_3666.jpg,28,3.411582,train
image_1113.jpg,28,3.3193,train
image_2984.jpg,46,4.637319,train
image_3059.jpg,26,4.139777,train
image_3205.jpg,19,3.039682,train
image_3041.jpg,33,4.587636,train
image_1802.jpg,22,4.72726,train
image_4038.jpg,30,4.670931,train
image_4926.jpg,20,2.995367,train
image_1530.jpg,22,3.243662,train
image_3250.jpg,20,3.331499,train
image_286.jpg,7,1.456863,train
image_400.jpg,29,3.774917,train
image_4769.jpg,18,2.575394,train
image_841.jpg,38,4.757915,train
image_2994.jpg,23,5.073761,train
image_3186.jpg,27,3.48905,train
image_1133.jpg,30,5.530978,train
image_1381.jpg,28,3.765304,train
image_2890.jpg,40,4.014418,train
image_4010.jpg,37,4.610857,train
image_2682.jpg,29,4.71259,train
image_2493.jpg,32,5.870388,train
image_998.jpg,42,3.519624,train
image_3015.jpg,30,2.947268,train
image_2289.jpg,21,3.994226,train
image_1428.jpg,59,3.599816,train
image_2528.jpg,49,4.00905,train
image_178.jpg,17,2.635924,train
image_4326.jpg,21,4.296769,train
image_2982.jpg,39,4.972627,train
image_4692.jpg,17,3.681787,train
image_4571.jpg,17,2.460804,train
image_995.jpg,27,3.664502,train
image_3008.jpg,25,3.602268,train
image_4457.jpg,41,4.923077,train
image_4882.jpg,25,4.172309,train
image_1142.jpg,63,5.792716,train
image_4061.jpg,19,2.717465,train
image_1634.jpg,22,4.289753,train
image_4331.jpg,18,3.992979,train
image_1867.jpg,32,4.584775,train
image_4482.jpg,20,4.061391,train
image_2413.jpg,33,3.628987,train
image_3607.jpg,28,4.699291,train
image_4322.jpg,33,4.667653,train
image_4765.jpg,20,3.374575,train
image_4958.jpg,21,3.249033,train
image_1855.jpg,23,3.987611,train
image_3873.jpg,29,4.86024,train
image_3281.jpg,15,1.608988,train
image_1652.jpg,24,3.861799,train
image_2233.jpg,16,2.447802,train
image_1181.jpg,50,3.884702,train
image_4402.jpg,27,3.778859,train
image_4573.jpg,35,3.863369,train
image_3253.jpg,23,5.780114,train
image_1571.jpg,24,3.423203,train
image_2554.jpg,27,5.734614,train
image_4471.jpg,29,3.997777,train
image_1419.jpg,46,3.214243,train
image_5021.jpg,18,2.719477,train
image_2535.jpg,23,5.034349,train
image_2699.jpg,43,3.704352,train
image_4470.jpg,26,3.234658,train
image_2579.jpg,12,3.341892,train
image_1289.jpg,62,4.821105,train
image_350.jpg,37,3.604731,train
image_344.jpg,52,4.546809,train
image_1345.jpg,27,3.285255,train
image_2788.jpg,36,4.329411,train
image_4313.jpg,21,4.774242,train
image_195.jpg,37,5.515,train
image_328.jpg,37,3.278042,train
image_3111.jpg,32,4.069865,train
image_2758.jpg,20,3.724574,train
image_4020.jpg,25,3.682557,train
image_3959.jpg,30,4.209704,train
image_4308.jpg,21,3.193048,train
image_3057.jpg,26,4.335074,train
image_510.jpg,23,3.813709,train
image_3304.jpg,24,5.111262,train
image_1602.jpg,30,4.691114,train
image_2205.jpg,37,4.76963,train
image_1622.jpg,28,3.739502,train
image_1096.jpg,31,3.031089,train
image_2965.jpg,41,4.379412,train
image_1593.jpg,27,4.556453,train
image_5013.jpg,20,2.556039,train
image_891.jpg,33,3.771585,train
image_4749.jpg,28,4.365267,train
image_2903.jpg,40,3.929149,train
image_372.jpg,28,3.666577,train
image_3987.jpg,30,4.03839,train
image_1952.jpg,29,4.576213,train
image_916.jpg,26,2.8679,train
image_1556.jpg,23,5.146396,train
image_4871.jpg,31,3.612929,train
image_5027.jpg,19,3.129785,train
image_1898.jpg,25,3.976333,train
image_1318.jpg,29,3.522522,train
image_1238.jpg,23,2.38089,train
image_3341.jpg,17,2.987218,train
image_403.jpg,49,5.642405,train
image_1976.jpg,38,4.319057,train
image_4215.jpg,26,4.534314,train
image_1302.jpg,40,5.945758,train
image_299.jpg,34,4.866063,train
image_685.jpg,57,2.499587,train
image_2046.jpg,29,4.519058,train
image_989.jpg,38,5.822442,train
image_3433.jpg,52,4.942646,train
image_4317.jpg,49,5.264557,train
image_940.jpg,11,3.708299,train
image_3002.jpg,49,4.428318,train
image_3571.jpg,27,5.597097,train
image_543.jpg,40,5.678297,train
image_704.jpg,46,4.221159,train
image_2770.jpg,16,2.081666,train
image_3919.jpg,31,2.360791,train
image_234.jpg,16,2.177107,train
image_1036.jpg,57,5.551245,train
image_4812.jpg,26,2.721816,train
image_3084.jpg,22,4.383713,train
image_4924.jpg,20,2.515728,train
image_846.jpg,69,4.196364,train
image_4713.jpg,28,3.399346,train
image_635.jpg,45,5.251323,train
image_2863.jpg,29,5.022284,train
image_169.jpg,20,2.639099,train
image_4003.jpg,15,2.699987,train
image_2987.jpg,33,4.251001,train
image_5047.jpg,15,2.144047,train
image_2617.jpg,27,4.743416,train
image_1054.jpg,29,4.283928,train
image_3131.jpg,53,4.313113,train
image_1041.jpg,40,5.400775,train
image_4912.jpg,19,2.638026,train
image_3691.jpg,22,3.258466,train
image_215.jpg,29,4.443658,train
image_433.jpg,59,4.431579,train
image_3485.jpg,25,3.630385,train
image_4524.jpg,60,3.138294,train
image_3384.jpg,30,3.958973,train
image_4300.jpg,26,3.896437,train
image_712.jpg,31,4.356862,train
image_2174.jpg,43,5.540024,train
image_3209.jpg,25,4.166667,train
image_3973.jpg,18,2.487803,train
image_2350.jpg,24,4.852472,train
image_467.jpg,26,5.180756,train
image_460.jpg,27,3.431494,train
image_1216.jpg,71,5.122798,train
image_3911.jpg,50,4.993746,train
image_3724.jpg,26,4.852577,train
image_2348.jpg,17,2.757742,train
image_3195.jpg,32,4.609349,train
image_266.jpg,63,5.453421,train
image_2651.jpg,38,4.65465,train
image_4960.jpg,23,3.374743,train
image_281.jpg,28,3.712225,train
image_1279.jpg,33,4.202162,train
image_2224.jpg,28,4.051102,train
image_1892.jpg,19,3.574558,train
image_3789.jpg,28,4.367714,train
image_4141.jpg,26,2.743629,train
image_858.jpg,78,5.10388,train
image_4839.jpg,34,4.567702,train
image_4802.jpg,29,4.002957,train
image_3585.jpg,41,4.257143,train
image_1016.jpg,38,4.630744,train
image_3277.jpg,78,6.210989,train
image_31.jpg,24,2.523238,train
image_557.jpg,37,4.696719,train
image_836.jpg,52,3.332782,train
image_1322.jpg,28,3.081379,train
image_4617.jpg,23,4.017324,train
image_1030.jpg,49,5.672902,train
image_3696.jpg,36,4.489304,train
image_2611.jpg,28,4.62438,train
image_3898.jpg,33,5.681897,train
image_45.jpg,16,1.385051,train
image_2272.jpg,29,4.800111,train
image_1545.jpg,19,3.773463,train
image_1445.jpg,46,4.79497,train
image_2600.jpg,37,4.941753,train
image_2755.jpg,38,4.927643,train
image_3643.jpg,18,3.764887,train
image_5048.jpg,22,3.72141,train
image_4641.jpg,21,2.8679,train
image_2391.jpg,32,4.117379,train
image_2612.jpg,54,4.216358,train
image_2039.jpg,26,3.860245,train
image_4584.jpg,27,3.622068,train
image_389.jpg,36,3.122736,train
image_300.jpg,7,2.266295,train
image_1672.jpg,33,5.322506,train
image_4050.jpg,17,2.056597,train
image_4654.jpg,14,1.641304,train
image_3511.jpg,35,4.878549,train
image_4910.jpg,38,4.199567,train
image_3725.jpg,34,4.555217,train
image_3287.jpg,21,4.03419,train
image_502.jpg,47,6.60285,train
image_922.jpg,29,3.835369,train
image_4046.jpg,21,4.99183,train
image_4380.jpg,26,4.383847,train
image_3311.jpg,45,5.864434,train
image_1922.jpg,24,4.446427,train
image_2847.jpg,20,3.609161,train
image_844.jpg,37,4.918079,train
image_969.jpg,11,3.000986,train
image_1710.jpg,25,4.120536,train
image_4336.jpg,17,3.774917,train
image_2252.jpg,28,4.418515,train
image_1237.jpg,36,3.684615,train
image_514.jpg,24,3.938947,train
image_1884.jpg,25,3.822538,train
image_4311.jpg,33,3.935125,train
image_4347.jpg,24,3.606938,train
image_4711.jpg,54,5.413741,train
image_4121.jpg,26,3.378122,train
image_667.jpg,57,3.991114,train
image_4844.jpg,24,4.010827,train
image_833.jpg,44,3.565117,train
image_3263.jpg,28,4.645039,train
image_2479.jpg,35,4.620335,train
image_3514.jpg,51,4.407216,train
image_3978.jpg,34,3.755268,train
image_3066.jpg,20,4.017535,train
image_3711.jpg,25,3.214967,train
image_1662.jpg,36,5.198,train
image_1315.jpg,32,3.791101,train
image_857.jpg,54,3.374575,train
image_3612.jpg,28,4.335897,train
image_4544.jpg,25,3.562589,train
image_5005.jpg,20,2.133312,train
image_3610.jpg,21,3.904067,train
image_2425.jpg,37,4.753894,train
image_1050.jpg,37,4.375255,train
image_1781.jpg,48,4.530411,train
image_1970.jpg,16,2.598015,train
image_3353.jpg,61,3.603384,train
image_1168.jpg,18,1.732051,train
image_4771.jpg,18,2.807606,train
image_4517.jpg,21,4.623552,train
image_1875.jpg,27,3.687609,train
image_2577.jpg,25,4.873638,train
image_2428.jpg,43,4.213617,train
image_884.jpg,62,5.244438,train
image_3130.jpg,25,3.613912,train
image_3523.jpg,16,3.472986,train
image_4695.jpg,23,4.02437,train
image_1938.jpg,31,4.370567,train
image_2624.jpg,41,4.231805,train
image_2884.jpg,46,3.91578,train
image_2864.jpg,30,4.023783,train
image_391.jpg,42,5.95576,train
image_871.jpg,50,5.678297,train
image_3768.jpg,45,3.986226,train
image_2114.jpg,41,4.175962,train
image_4421.jpg,32,3.906689,train
image_2018.jpg,20,3.889218,train
image_1248.jpg,23,3.57999,train
image_3623.jpg,49,4.541001,train
image_3046.jpg,24,3.127397,train
image_1733.jpg,33,4.22457,train
image_3431.jpg,39,6.044056,train
image_3528.jpg,26,4.349525,train
image_1919.jpg,25,3.3335,train
image_5045.jpg,15,1.874915,train
image_1508.jpg,25,3.67374,train
image_3910.jpg,39,4.532459,train
image_3787.jpg,24,3.774803,train
image_4401.jpg,38,5.122798,train
image_4493.jpg,44,4.825527,train
image_526.jpg,58,4.325513,train
image_4768.jpg,20,3.776944,train
image_3388.jpg,21,3.274591,train
image_3506.jpg,28,3.303571,train
image_3417.jpg,49,4.517127,train
image_1461.jpg,29,3.690705,train
image_2464.jpg,44,5.21307,train
image_701.jpg,47,2.661453,train
image_3478.jpg,49,3.645443,train
image_4206.jpg,17,3.66877,train
image_4375.jpg,28,4.609349,train
image_4808.jpg,16,2.587148,train
image_957.jpg,24,3.342394,train
image_575.jpg,50,4.823412,train
image_2596.jpg,50,4.659399,train
image_3638.jpg,40,4.986203,train
image_1915.jpg,37,4.342251,train
image_293.jpg,48,4.590903,train
image_2307.jpg,31,4.647643,train
image_4431.jpg,58,3.630733,train
image_2869.jpg,38,5.00255,train
image_906.jpg,28,3.830596,train
image_756.jpg,61,4.197773,train
image_1304.jpg,29,3.772213,train
image_1163.jpg,30,3.554962,train
image_2827.jpg,14,3.191174,train
image_4659.jpg,22,3.020339,train
image_1565.jpg,28,3.560423,train
image_4840.jpg,29,3.363216,train
image_304.jpg,31,4.974239,train
image_2840.jpg,54,4.336071,train
image_3125.jpg,35,3.943627,train
image_3985.jpg,31,3.784308,train
image_2318.jpg,44,4.295055,train
image_1699.jpg,55,5.159572,train
image_5059.jpg,25,5.001775,train
image_1767.jpg,22,4.424703,train
image_2745.jpg,29,4.064752,train
image_2487.jpg,38,4.928235,train
image_1769.jpg,63,4.434318,train
image_640.jpg,24,4.361288,train
image_1001.jpg,36,4.412194,train
image_910.jpg,48,4.257955,train
image_487.jpg,39,4.999408,train
image_834.jpg,23,4.216101,train
image_5015.jpg,21,3.093773,train
image_227.jpg,24,3.86221,train
image_939.jpg,13,2.274115,train
image_907.jpg,30,4.197773,train
image_1129.jpg,41,3.932869,train
image_1296.jpg,32,4.236021,train
image_4666.jpg,20,3.398679,train
image_1170.jpg,26,4.157609,train
image_4582.jpg,23,5.208,train
image_3687.jpg,30,3.860355,train
image_537.jpg,49,3.892034,train
image_3595.jpg,28,4.226971,train
image_3620.jpg,28,3.583328,train
image_297.jpg,38,5.533117,train
image_1775.jpg,39,4.599823,train
image_1759.jpg,25,4.268874,train
image_3931.jpg,26,4.482063,train
image_184.jpg,8,2.353708,train
image_806.jpg,26,3.542742,train
image_4026.jpg,49,4.845782,train
image_724.jpg,27,4.583221,train
image_2242.jpg,39,5.951049,train
image_1690.jpg,31,4.343204,train
image_762.jpg,59,4.410853,train
image_4454.jpg,20,2.40069,train
image_4538.jpg,17,3.255081,train
image_2446.jpg,22,4.120545,train
image_3549.jpg,16,3.678352,train
image_1475.jpg,38,4.665117,train
image_4356.jpg,54,3.537733,train
image_3406.jpg,31,4.852366,train
image_1404.jpg,32,3.922323,train
image_4922.jpg,38,4.293934,train
image_931.jpg,22,3.708299,train
image_4316.jpg,22,3.518058,train
image_1808.jpg,18,3.44584,train
image_3010.jpg,44,4.272002,train
image_420.jpg,26,2.868727,train
image_4701.jpg,21,2.858036,train
image_2623.jpg,60,4.20432,train
image_64.jpg,6,1.908096,train
image_1151.jpg,27,3.634444,train
image_4327.jpg,18,4.007646,train
image_1685.jpg,52,4.923097,train
image_1852.jpg,21,3.896351,train
image_2118.jpg,40,4.84621,train
image_783.jpg,42,3.949384,train
image_4668.jpg,15,1.667517,train
image_4865.jpg,25,4.697979,train
image_4869.jpg,29,3.843609,train
image_898.jpg,32,3.779645,train
image_1636.jpg,30,4.837995,train
image_1782.jpg,41,4.48575,train
image_490.jpg,59,4.78641,train
image_226.jpg,28,3.074999,train
image_2712.jpg,54,4.209211,train
image_4507.jpg,36,5.437107,train
image_4557.jpg,35,5.356071,train
image_3410.jpg,30,4.194953,train
image_1250.jpg,37,4.209035,train
image_1842.jpg,28,4.073619,train
image_4848.jpg,25,5.745078,train
image_3480.jpg,51,3.877617,train
image_1582.jpg,37,4.320038,train
image_2491.jpg,50,4.561904,train
image_684.jpg,47,5.163978,train
image_1366.jpg,44,3.281651,train
image_3306.jpg,33,5.42803,train
image_1085.jpg,23,2.240034,train
image_3664.jpg,23,5.152495,train
image_3944.jpg,23,4.014418,train
image_1786.jpg,23,5.892965,train
image_2142.jpg,29,4.236083,train
image_4503.jpg,24,3.682144,train
image_1824.jpg,37,4.289741,train
image_2947.jpg,34,4.117113,train
image_904.jpg,26,1.98592,train
image_1872.jpg,20,4.062395,train
image_947.jpg,14,3.182794,train
image_711.jpg,32,4.049984,train
image_19.jpg,3,1.151397,train
image_3804.jpg,26,4.170798,train
image_816.jpg,32,4.333227,train
image_2831.jpg,31,4.897067,train
image_1390.jpg,51,5.687437,train
image_346.jpg,26,2.994042,train
image_250.jpg,47,5.249339,train
image_3158.jpg,40,5.473099,train
image_3935.jpg,16,3.781121,train
image_905.jpg,28,3.353341,train
image_3285.jpg,22,2.946915,train
image_47.jpg,21,4.829181,train
image_3774.jpg,30,4.616877,train
image_1330.jpg,57,3.743866,train
image_519.jpg,50,5.589549,train
image_3912.jpg,51,3.831416,train
image_2999.jpg,25,4.515267,train
image_4804.jpg,17,3.313948,train
image_4438.jpg,37,3.661732,train
image_4999.jpg,19,2.143725,train
image_423.jpg,38,3.386363,train
image_1747.jpg,29,4.171197,train
image_2401.jpg,27,4.111308,train
image_2436.jpg,16,2.821113,train
image_4086.jpg,40,5.335,train
image_1398.jpg,49,3.962635,train
image_1000.jpg,32,5.390846,train
image_3216.jpg,18,3.991074,train
image_413.jpg,33,3.308153,train
image_2607.jpg,35,4.443658,train
image_3955.jpg,30,4.874763,train
image_387.jpg,46,3.527929,train
image_1002.jpg,24,3.494164,train
image_2321.jpg,23,4.004585,train
image_673.jpg,47,4.206222,train
image_2583.jpg,21,3.911932,train
image_3503.jpg,48,4.536636,train
image_3245.jpg,24,3.721312,train
image_3801.jpg,29,5.379951,train
image_79.jpg,25,3.634539,train
image_4814.jpg,57,4.422166,train
image_2706.jpg,36,4.973391,train
image_3115.jpg,26,4.274299,train
